strategy,entry_time,entry_price,exit_time,exit_price,dir,volume,r_realized,gross_pnl,commission,net_pnl,reason,entry_path,entry_dt,exit_dt,hold_hours
007_symfastconfirm,1761772243,3989.41,1761772258,3991.08,1,0.01,1.0121212121212004,1.6700000000000728,0.15,1.5200000000000728,PARTIAL_TP,mechanical,2025-10-29 21:10:43+00:00,2025-10-29 21:10:58+00:00,0.004166666666666667
007_symfastconfirm,1761772243,3989.41,1761772301,3989.8224999999998,1,0.01,0.2499999999999311,0.41249999999990905,0.15,0.26249999999990903,LOCK,mechanical,2025-10-29 21:10:43+00:00,2025-10-29 21:11:41+00:00,0.01611111111111111
007_symfastconfirm,1761773086,3981.0,1761773301,3982.3625,1,0.02,0.25000000000004174,2.725000000000364,0.3,2.425000000000364,LOCK,mechanical,2025-10-29 21:24:46+00:00,2025-10-29 21:28:21+00:00,0.059722222222222225
007_symfastconfirm,1761773742,3964.48,1761773773,3971.11,1,0.01,1.0,6.630000000000109,0.15,6.480000000000109,PARTIAL_TP,mechanical,2025-10-29 21:35:42+00:00,2025-10-29 21:36:13+00:00,0.008611111111111111
007_symfastconfirm,1761773742,3964.48,1761773780,3966.1375,1,0.01,0.2499999999999657,1.6574999999998001,0.15,1.5074999999998002,LOCK,mechanical,2025-10-29 21:35:42+00:00,2025-10-29 21:36:20+00:00,0.010555555555555556
007_symfastconfirm,1761777224,3939.74,1761777391,3942.3475,1,0.02,0.2500000000000109,5.2150000000001455,0.3,4.915000000000146,LOCK,mechanical,2025-10-29 22:33:44+00:00,2025-10-29 22:36:31+00:00,0.04638888888888889
007_symfastconfirm,1761778200,3941.96,1761778287,3945.29,1,0.02,0.25,6.6599999999998545,0.3,6.359999999999855,LOCK,fast,2025-10-29 22:50:00+00:00,2025-10-29 22:51:27+00:00,0.024166666666666666
007_symfastconfirm,1761786016,3921.12,1761786267,3924.45,1,0.02,0.25,6.6599999999998545,0.3,6.359999999999855,LOCK,mechanical,2025-10-30 01:00:16+00:00,2025-10-30 01:04:27+00:00,0.06972222222222223
007_symfastconfirm,1761801600,3936.73,1761808707,3946.3109999999997,1,0.02,0.6225471085120049,19.161999999999352,0.3,18.86199999999935,TP,fast,2025-10-30 05:20:00+00:00,2025-10-30 07:18:27+00:00,1.9741666666666666
007_symfastconfirm,1761809686,3969.68,1761812077,3962.56,-1,0.01,1.001406469760867,7.119999999999892,0.15,6.969999999999891,PARTIAL_TP,mechanical,2025-10-30 07:34:46+00:00,2025-10-30 08:14:37+00:00,0.6641666666666667
007_symfastconfirm,1761809686,3969.68,1761812739,3953.4610000000002,-1,0.01,2.2811533052038406,16.218999999999596,0.15,16.068999999999598,TP,mechanical,2025-10-30 07:34:46+00:00,2025-10-30 08:25:39+00:00,0.8480555555555556
007_symfastconfirm,1761825869,3988.89,1761831158,3985.4775,-1,0.02,0.24999999999999167,6.824999999999819,0.3,6.524999999999819,LOCK,mechanical,2025-10-30 12:04:29+00:00,2025-10-30 13:32:38+00:00,1.4691666666666667
007_symfastconfirm,1761844186,4011.93,1761845619,3993.61,-1,0.01,1.001640240568603,18.31999999999971,0.15,18.16999999999971,PARTIAL_TP,mechanical,2025-10-30 17:09:46+00:00,2025-10-30 17:33:39+00:00,0.39805555555555555
007_symfastconfirm,1761844186,4011.93,1761849997,4007.3575,-1,0.01,0.24999999999998757,4.5724999999997635,0.15,4.422499999999763,LOCK,mechanical,2025-10-30 17:09:46+00:00,2025-10-30 18:46:37+00:00,1.6141666666666667
007_symfastconfirm,1761856906,4008.95,1761857204,4014.9700000000003,-1,0.02,-2.0,-12.040000000000873,0.3,-12.340000000000874,SL,mechanical,2025-10-30 20:41:46+00:00,2025-10-30 20:46:44+00:00,0.08277777777777778
007_symfastconfirm,1761858000,4004.73,1761858000,4006.1499999999996,-1,0.02,-0.20882352941170296,-2.839999999999236,0.3,-3.139999999999236,TP,fast,2025-10-30 21:00:00+00:00,2025-10-30 21:00:00+00:00,0.0
007_symfastconfirm,1761861898,4021.03,1761867580,4019.33,-1,0.02,0.2500000000000334,3.4000000000005457,0.3,3.100000000000546,LOCK,mechanical,2025-10-30 22:04:58+00:00,2025-10-30 23:39:40+00:00,1.5783333333333334
007_symfastconfirm,1761875447,4037.25,1761876280,4030.92,-1,0.01,1.009569377990422,6.329999999999927,0.15,6.179999999999927,PARTIAL_TP,mechanical,2025-10-31 01:50:47+00:00,2025-10-31 02:04:40+00:00,0.2313888888888889
007_symfastconfirm,1761875447,4037.25,1761876434,4035.6825,-1,0.01,0.25000000000001815,1.5675000000001091,0.15,1.4175000000001092,LOCK,mechanical,2025-10-31 01:50:47+00:00,2025-10-31 02:07:14+00:00,0.27416666666666667
007_symfastconfirm,1761876600,4033.33,1761876699,4029.763,-1,0.02,0.395016611295693,7.134000000000015,0.3,6.834000000000016,TP,fast,2025-10-31 02:10:00+00:00,2025-10-31 02:11:39+00:00,0.0275
007_symfastconfirm,1761886937,4013.81,1761887069,4015.21,1,0.02,0.2500000000000203,2.800000000000182,0.3,2.500000000000182,LOCK,mechanical,2025-10-31 05:02:17+00:00,2025-10-31 05:04:29+00:00,0.03666666666666667
007_symfastconfirm,1761889243,4004.85,1761889560,4009.37,1,0.01,1.071090047393296,4.519999999999982,0.15,4.3699999999999815,PARTIAL_TP,mechanical,2025-10-31 05:40:43+00:00,2025-10-31 05:46:00+00:00,0.08805555555555555
007_symfastconfirm,1761889243,4004.85,1761889832,4013.088,1,0.01,1.9521327014217504,8.238000000000284,0.15,8.088000000000283,TP,mechanical,2025-10-31 05:40:43+00:00,2025-10-31 05:50:32+00:00,0.16361111111111112
007_symfastconfirm,1761891103,4001.61,1761891147,4002.55,1,0.02,0.25,1.880000000000109,0.3,1.5800000000001089,LOCK,mechanical,2025-10-31 06:11:43+00:00,2025-10-31 06:12:27+00:00,0.012222222222222223
007_symfastconfirm,1761892200,4000.7,1761895961,4006.142,1,0.02,0.5564417177914263,10.884000000000015,0.3,10.584000000000014,TP,fast,2025-10-31 06:30:00+00:00,2025-10-31 07:32:41+00:00,1.0447222222222223
007_symfastconfirm,1761908968,4025.76,1761909663,4023.545,-1,0.02,0.2500000000000128,4.430000000000291,0.3,4.130000000000291,LOCK,mechanical,2025-10-31 11:09:28+00:00,2025-10-31 11:21:03+00:00,0.19305555555555556
007_symfastconfirm,1761925185,4026.4,1761926437,4024.7525,-1,0.02,0.25,3.2950000000000728,0.3,2.995000000000073,LOCK,mechanical,2025-10-31 15:39:45+00:00,2025-10-31 16:00:37+00:00,0.3477777777777778
007_symfastconfirm,1761938101,3980.04,1761938737,3982.4849999999997,1,0.02,0.24999999999997674,4.889999999999418,0.3,4.589999999999418,LOCK,mechanical,2025-10-31 19:15:01+00:00,2025-10-31 19:25:37+00:00,0.17666666666666667
007_symfastconfirm,1761939000,3985.71,1761943360,3996.5330000000004,1,0.02,0.5474456246838686,21.64600000000064,0.3,21.34600000000064,TP,fast,2025-10-31 19:30:00+00:00,2025-10-31 20:42:40+00:00,1.211111111111111
007_symfastconfirm,1762136039,3974.51,1762139222,3980.98,1,0.01,1.0141065830720517,6.4699999999998,0.15,6.3199999999997996,PARTIAL_TP,mechanical,2025-11-03 02:13:59+00:00,2025-11-03 03:07:02+00:00,0.8841666666666667
007_symfastconfirm,1762136039,3974.51,1762139442,3986.8720000000003,1,0.01,1.9376175548589136,12.36200000000008,0.15,12.21200000000008,TP,mechanical,2025-11-03 02:13:59+00:00,2025-11-03 03:10:42+00:00,0.9452777777777778
007_symfastconfirm,1762158600,4016.46,1762158636,4015.39,-1,0.02,0.5095238095237992,2.1400000000003274,0.3,1.8400000000003274,TP,fast,2025-11-03 08:30:00+00:00,2025-11-03 08:30:36+00:00,0.01
007_symfastconfirm,1762160529,4022.05,1762160556,4019.89,-1,0.01,1.0285714285713976,2.1600000000003092,0.15,2.0100000000003093,PARTIAL_TP,mechanical,2025-11-03 09:02:09+00:00,2025-11-03 09:02:36+00:00,0.0075
007_symfastconfirm,1762160529,4022.05,1762160582,4021.525,-1,0.01,0.25,0.525000000000091,0.15,0.3750000000000909,LOCK,mechanical,2025-11-03 09:02:09+00:00,2025-11-03 09:03:02+00:00,0.014722222222222222
007_symfastconfirm,1762161600,4015.34,1762161600,4017.794,-1,0.02,-0.9661417322833695,-4.907999999999447,0.3,-5.207999999999447,TP,fast,2025-11-03 09:20:00+00:00,2025-11-03 09:20:00+00:00,0.0
007_symfastconfirm,1762162663,4022.61,1762162720,4020.06,-1,0.01,1.0039370078741017,2.550000000000182,0.15,2.400000000000182,PARTIAL_TP,mechanical,2025-11-03 09:37:43+00:00,2025-11-03 09:38:40+00:00,0.015833333333333335
007_symfastconfirm,1762162663,4022.61,1762162830,4021.9750000000004,-1,0.01,0.2499999999999105,0.6349999999997635,0.15,0.4849999999997635,LOCK,mechanical,2025-11-03 09:37:43+00:00,2025-11-03 09:40:30+00:00,0.04638888888888889
007_symfastconfirm,1762168800,4017.5,1762168800,4020.299,-1,0.02,-0.5007155635062442,-5.597999999999956,0.3,-5.897999999999956,TP,fast,2025-11-03 11:20:00+00:00,2025-11-03 11:20:00+00:00,0.0
007_symfastconfirm,1762170380,3994.6,1762170761,4004.86,1,0.01,1.0,10.260000000000218,0.15,10.110000000000218,PARTIAL_TP,mechanical,2025-11-03 11:46:20+00:00,2025-11-03 11:52:41+00:00,0.10583333333333333
007_symfastconfirm,1762170380,3994.6,1762171479,3997.165,1,0.01,0.25,2.5650000000000546,0.15,2.4150000000000547,LOCK,mechanical,2025-11-03 11:46:20+00:00,2025-11-03 12:04:39+00:00,0.30527777777777776
007_symfastconfirm,1762182018,4014.11,1762183911,4012.9275000000002,-1,0.02,0.24999999999997596,2.3649999999997817,0.3,2.064999999999782,LOCK,mechanical,2025-11-03 15:00:18+00:00,2025-11-03 15:31:51+00:00,0.5258333333333334
007_symfastconfirm,1762188007,4009.5,1762188019,4009.84,1,0.01,1.0624999999999112,0.3400000000001455,0.15,0.19000000000014552,PARTIAL_TP,mechanical,2025-11-03 16:40:07+00:00,2025-11-03 16:40:19+00:00,0.0033333333333333335
007_symfastconfirm,1762188007,4009.5,1762188026,4010.228,1,0.01,2.2749999999990407,0.7280000000000655,0.15,0.5780000000000655,TP,mechanical,2025-11-03 16:40:07+00:00,2025-11-03 16:40:26+00:00,0.005277777777777778
007_symfastconfirm,1762188600,4020.49,1762188600,4010.228,1,0.02,-32.06874999998271,-20.523999999999432,0.3,-20.823999999999433,TP,fast,2025-11-03 16:50:00+00:00,2025-11-03 16:50:00+00:00,0.0
007_symfastconfirm,1762189242,4029.51,1762189958,4026.9,-1,0.02,0.2500000000000109,5.220000000000255,0.3,4.920000000000255,LOCK,mechanical,2025-11-03 17:00:42+00:00,2025-11-03 17:12:38+00:00,0.1988888888888889
007_symfastconfirm,1762204800,4003.07,1762204924,4005.81,1,0.02,0.4566666666666303,5.479999999999563,0.3,5.179999999999564,TP,fast,2025-11-03 21:20:00+00:00,2025-11-03 21:22:04+00:00,0.034444444444444444
007_symfastconfirm,1762208298,4011.99,1762208943,4011.0674999999997,-1,0.02,0.2500000000000308,1.8450000000002547,0.3,1.5450000000002546,LOCK,mechanical,2025-11-03 22:18:18+00:00,2025-11-03 22:29:03+00:00,0.17916666666666667
007_symfastconfirm,1762218775,3995.48,1762218808,3989.4,1,0.02,-2.0,-12.159999999999854,0.3,-12.459999999999855,SL,mechanical,2025-11-04 01:12:55+00:00,2025-11-04 01:13:28+00:00,0.009166666666666667
007_symfastconfirm,1762218822,3984.49,1762218879,3985.99,1,0.02,0.25,3.0,0.3,2.7,LOCK,mechanical,2025-11-04 01:13:42+00:00,2025-11-04 01:14:39+00:00,0.015833333333333335
007_symfastconfirm,1762219800,3995.74,1762219890,3997.641,1,0.02,0.288467374810357,3.80200000000059,0.3,3.50200000000059,TP,fast,2025-11-04 01:30:00+00:00,2025-11-04 01:31:30+00:00,0.025
007_symfastconfirm,1762222246,3995.7,1762222287,3996.26,1,0.01,1.0566037735852618,0.5600000000004002,0.15,0.41000000000040016,PARTIAL_TP,mechanical,2025-11-04 02:10:46+00:00,2025-11-04 02:11:27+00:00,0.01138888888888889
007_symfastconfirm,1762222246,3995.7,1762222322,3997.2470000000003,1,0.01,2.918867924528106,1.5470000000004802,0.15,1.3970000000004803,TP,mechanical,2025-11-04 02:10:46+00:00,2025-11-04 02:12:02+00:00,0.021111111111111112
007_symfastconfirm,1762223877,3984.87,1762224640,3986.5175,1,0.02,0.25,3.2950000000000728,0.3,2.995000000000073,LOCK,mechanical,2025-11-04 02:37:57+00:00,2025-11-04 02:50:40+00:00,0.21194444444444444
007_symfastconfirm,1762227167,3980.47,1762227339,3981.7,1,0.02,0.25,2.4600000000000364,0.3,2.1600000000000366,LOCK,mechanical,2025-11-04 03:32:47+00:00,2025-11-04 03:35:39+00:00,0.04777777777777778
007_symfastconfirm,1762227600,3986.43,1762228360,3989.718,1,0.02,0.6682926829268216,6.576000000000022,0.3,6.276000000000022,TP,fast,2025-11-04 03:40:00+00:00,2025-11-04 03:52:40+00:00,0.2111111111111111
007_symfastconfirm,1762230000,3980.16,1762230739,3982.6674999999996,1,0.02,0.24999999999997732,5.014999999999418,0.3,4.714999999999418,LOCK,fast,2025-11-04 04:20:00+00:00,2025-11-04 04:32:19+00:00,0.20527777777777778
007_symfastconfirm,1762235400,3992.16,1762235400,3993.456,-1,0.02,-0.24179104477616525,-2.592000000000553,0.3,-2.892000000000553,TP,fast,2025-11-04 05:50:00+00:00,2025-11-04 05:50:00+00:00,0.0
007_symfastconfirm,1762242329,3974.24,1762243033,3976.5024999999996,1,0.02,0.24999999999998743,4.524999999999636,0.3,4.224999999999636,LOCK,mechanical,2025-11-04 07:45:29+00:00,2025-11-04 07:57:13+00:00,0.19555555555555557
007_symfastconfirm,1762243639,3967.54,1762243744,3973.97,1,0.01,1.006259780907591,6.429999999999836,0.15,6.279999999999836,PARTIAL_TP,mechanical,2025-11-04 08:07:19+00:00,2025-11-04 08:09:04+00:00,0.029166666666666667
007_symfastconfirm,1762243639,3967.54,1762243959,3969.1375,1,0.01,0.24999999999996442,1.5974999999998545,0.15,1.4474999999998546,LOCK,mechanical,2025-11-04 08:07:19+00:00,2025-11-04 08:12:39+00:00,0.08888888888888889
007_symfastconfirm,1762267800,3988.82,1762268079,3985.0400000000004,1,0.02,-2.0,-7.559999999999491,0.3,-7.8599999999994905,SL,fast,2025-11-04 14:50:00+00:00,2025-11-04 14:54:39+00:00,0.0775
007_symfastconfirm,1762273200,3973.03,1762273770,3962.5099999999998,1,0.02,-2.0,-21.040000000000873,0.3,-21.340000000000874,SL,fast,2025-11-04 16:20:00+00:00,2025-11-04 16:29:30+00:00,0.15833333333333333
007_symfastconfirm,1762273802,3951.9,1762273846,3953.215,1,0.02,0.25,2.630000000000109,0.3,2.3300000000001093,LOCK,mechanical,2025-11-04 16:30:02+00:00,2025-11-04 16:30:46+00:00,0.012222222222222223
007_symfastconfirm,1762273920,3950.16,1762275701,3953.84,1,0.02,0.25000000000001543,7.360000000000583,0.3,7.060000000000583,LOCK,mechanical,2025-11-04 16:32:00+00:00,2025-11-04 17:01:41+00:00,0.49472222222222223
007_symfastconfirm,1762289400,3938.95,1762314100,3949.2850000000003,1,0.02,0.6646302250804097,20.670000000000982,0.3,20.37000000000098,TP,fast,2025-11-04 20:50:00+00:00,2025-11-05 03:41:40+00:00,6.861111111111111
007_symfastconfirm,1762319026,3952.15,1762324349,3966.5100000000007,-1,0.02,-2.0,-28.720000000001168,0.3,-29.02000000000117,SL,mechanical,2025-11-05 05:03:46+00:00,2025-11-05 06:32:29+00:00,1.478611111111111
007_symfastconfirm,1762325175,3971.86,1762325967,3969.8975,-1,0.02,0.25,3.925000000000182,0.3,3.625000000000182,LOCK,mechanical,2025-11-05 06:46:15+00:00,2025-11-05 06:59:27+00:00,0.22
007_symfastconfirm,1762338000,3983.01,1762341390,3974.0769999999998,-1,0.02,0.668137621540779,17.866000000000895,0.3,17.566000000000894,TP,fast,2025-11-05 10:20:00+00:00,2025-11-05 11:16:30+00:00,0.9416666666666667
007_symfastconfirm,1762345200,3965.94,1762347025,3967.515,1,0.02,0.24999999999998196,3.149999999999636,0.3,2.8499999999996364,LOCK,fast,2025-11-05 12:20:00+00:00,2025-11-05 12:50:25+00:00,0.5069444444444444
007_symfastconfirm,1762348950,3959.93,1762350457,3966.23,1,0.01,1.0000000000000722,6.300000000000182,0.15,6.1500000000001815,PARTIAL_TP,mechanical,2025-11-05 13:22:30+00:00,2025-11-05 13:47:37+00:00,0.4186111111111111
007_symfastconfirm,1762348950,3959.93,1762355258,3971.2799999999997,1,0.01,1.8015873015873651,11.349999999999909,0.15,11.199999999999909,TP,mechanical,2025-11-05 13:22:30+00:00,2025-11-05 15:07:38+00:00,1.7522222222222221
007_symfastconfirm,1762390904,3971.28,1762391007,3972.0800000000004,1,0.02,0.2500000000000355,1.600000000000364,0.3,1.300000000000364,LOCK,mechanical,2025-11-06 01:01:44+00:00,2025-11-06 01:03:27+00:00,0.02861111111111111
007_symfastconfirm,1762392000,3970.16,1762393415,3972.48,1,0.02,0.25000000000001227,4.640000000000327,0.3,4.340000000000328,LOCK,fast,2025-11-06 01:20:00+00:00,2025-11-06 01:43:35+00:00,0.39305555555555555
007_symfastconfirm,1762399200,3970.32,1762399442,3975.078,1,0.02,0.5160520607375177,9.515999999999622,0.3,9.215999999999621,TP,fast,2025-11-06 03:20:00+00:00,2025-11-06 03:24:02+00:00,0.06722222222222222
007_symfastconfirm,1762404600,3982.29,1762405794,3981.0275,-1,0.02,0.24999999999995498,2.524999999999636,0.3,2.2249999999996364,LOCK,fast,2025-11-06 04:50:00+00:00,2025-11-06 05:09:54+00:00,0.33166666666666667
007_symfastconfirm,1762407183,3987.61,1762409613,3986.3475,-1,0.02,0.250000000000045,2.5250000000005457,0.3,2.225000000000546,LOCK,mechanical,2025-11-06 05:33:03+00:00,2025-11-06 06:13:33+00:00,0.675
007_symfastconfirm,1762419600,3991.79,1762419600,3986.273,1,0.02,-11.738297872333694,-11.03399999999965,0.3,-11.333999999999651,TP,fast,2025-11-06 09:00:00+00:00,2025-11-06 09:00:00+00:00,0.0
007_symfastconfirm,1762419702,3997.89,1762424081,4009.57,-1,0.02,-2.0,-23.360000000000582,0.3,-23.660000000000583,SL,mechanical,2025-11-06 09:01:42+00:00,2025-11-06 10:14:41+00:00,1.216388888888889
007_symfastconfirm,1762424924,4015.73,1762425376,4014.76,-1,0.02,0.2499999999999414,1.9399999999996,0.3,1.6399999999996,LOCK,mechanical,2025-11-06 10:28:44+00:00,2025-11-06 10:36:16+00:00,0.12555555555555556
007_symfastconfirm,1762425600,4013.73,1762425870,4011.059,-1,0.02,0.49554730983300277,5.3419999999996435,0.3,5.041999999999644,TP,fast,2025-11-06 10:40:00+00:00,2025-11-06 10:44:30+00:00,0.075
007_symfastconfirm,1762446287,3994.62,1762446936,4001.66,1,0.01,1.0,7.0399999999999645,0.15,6.889999999999964,PARTIAL_TP,mechanical,2025-11-06 16:24:47+00:00,2025-11-06 16:35:36+00:00,0.1802777777777778
007_symfastconfirm,1762446287,3994.62,1762447240,3996.38,1,0.01,0.2500000000000323,1.7600000000002183,0.15,1.6100000000002184,LOCK,mechanical,2025-11-06 16:24:47+00:00,2025-11-06 16:40:40+00:00,0.26472222222222225
007_symfastconfirm,1762448563,3984.41,1762448582,3983.4699999999993,1,0.02,-2.0,-1.8800000000010186,0.3,-2.1800000000010185,SL,mechanical,2025-11-06 17:02:43+00:00,2025-11-06 17:03:02+00:00,0.005277777777777778
007_symfastconfirm,1762448600,3982.3,1762449140,3984.9075000000003,1,0.02,0.2500000000000109,5.2150000000001455,0.3,4.915000000000146,LOCK,mechanical,2025-11-06 17:03:20+00:00,2025-11-06 17:12:20+00:00,0.15
007_symfastconfirm,1762449600,3988.34,1762457114,3966.74,1,0.02,-2.0,-43.20000000000073,0.3,-43.500000000000725,SL,fast,2025-11-06 17:20:00+00:00,2025-11-06 19:25:14+00:00,2.087222222222222
007_symfastconfirm,1762458000,3975.26,1762458040,3977.1,1,0.02,0.22999999999996135,3.6799999999993815,0.3,3.3799999999993817,TP,fast,2025-11-06 19:40:00+00:00,2025-11-06 19:40:40+00:00,0.011111111111111112
007_symfastconfirm,1762464600,3992.51,1762464929,3990.915,-1,0.02,0.4907692307693091,3.1900000000005093,0.3,2.8900000000005095,TP,fast,2025-11-06 21:30:00+00:00,2025-11-06 21:35:29+00:00,0.0913888888888889
007_symfastconfirm,1762485047,3999.57,1762486241,3998.7575,-1,0.02,0.25,1.625,0.3,1.325,LOCK,mechanical,2025-11-07 03:10:47+00:00,2025-11-07 03:30:41+00:00,0.33166666666666667
007_symfastconfirm,1762505324,4003.3,1762505619,4008.1800000000003,-1,0.02,-2.0,-9.760000000000218,0.3,-10.060000000000219,SL,mechanical,2025-11-07 08:48:44+00:00,2025-11-07 08:53:39+00:00,0.08194444444444444
007_symfastconfirm,1762515000,4010.21,1762515180,4009.475,-1,0.02,0.27735849056607625,1.4700000000002547,0.3,1.1700000000002546,TP,fast,2025-11-07 11:30:00+00:00,2025-11-07 11:33:00+00:00,0.05
007_symfastconfirm,1762521780,4002.53,1762522035,4000.230000000001,1,0.02,-2.0,-4.599999999998545,0.3,-4.899999999998545,SL,mechanical,2025-11-07 13:23:00+00:00,2025-11-07 13:27:15+00:00,0.07083333333333333
007_symfastconfirm,1762527018,3992.43,1762527208,3994.0575,1,0.02,0.25,3.255000000000109,0.3,2.9550000000001093,LOCK,mechanical,2025-11-07 14:50:18+00:00,2025-11-07 14:53:28+00:00,0.05277777777777778
007_symfastconfirm,1762534200,3990.37,1762535143,3999.0870000000004,1,0.02,0.6125790583275152,17.434000000001106,0.3,17.134000000001105,TP,fast,2025-11-07 16:50:00+00:00,2025-11-07 17:05:43+00:00,0.2619444444444444
007_symfastconfirm,1762540303,4015.11,1762540360,4012.45,-1,0.01,1.0037735849057425,2.6600000000003092,0.15,2.5100000000003093,PARTIAL_TP,mechanical,2025-11-07 18:31:43+00:00,2025-11-07 18:32:40+00:00,0.015833333333333335
007_symfastconfirm,1762540303,4015.11,1762540419,4014.4475,-1,0.01,0.2499999999999571,0.662499999999909,0.15,0.512499999999909,LOCK,mechanical,2025-11-07 18:31:43+00:00,2025-11-07 18:33:39+00:00,0.03222222222222222
007_symfastconfirm,1762540545,4019.1,1762541917,4007.59,-1,0.01,1.001740644038253,11.509999999999764,0.15,11.359999999999763,PARTIAL_TP,mechanical,2025-11-07 18:35:45+00:00,2025-11-07 18:58:37+00:00,0.3811111111111111
007_symfastconfirm,1762540545,4019.1,1762542399,3997.479,-1,0.01,1.8817232375978807,21.621000000000095,0.15,21.471000000000096,TP,mechanical,2025-11-07 18:35:45+00:00,2025-11-07 19:06:39+00:00,0.515
007_symfastconfirm,1762737600,4006.52,1762744278,4025.6600000000003,-1,0.02,-2.0,-38.280000000000655,0.3,-38.58000000000065,SL,fast,2025-11-10 01:20:00+00:00,2025-11-10 03:11:18+00:00,1.855
007_symfastconfirm,1762744605,4030.71,1762745187,4050.37,-1,0.02,-2.0,-39.31999999999971,0.3,-39.619999999999706,SL,mechanical,2025-11-10 03:16:45+00:00,2025-11-10 03:26:27+00:00,0.16166666666666665
007_symfastconfirm,1762759950,4059.47,1762774660,4086.1299999999997,-1,0.02,-2.0,-53.31999999999971,0.3,-53.619999999999706,SL,mechanical,2025-11-10 07:32:30+00:00,2025-11-10 11:37:40+00:00,4.086111111111111
007_symfastconfirm,1762775400,4080.75,1762775437,4080.553,-1,0.02,0.032669983416270296,0.3940000000002329,0.3,0.0940000000002329,TP,fast,2025-11-10 11:50:00+00:00,2025-11-10 11:50:37+00:00,0.010277777777777778
007_symfastconfirm,1762784263,4092.95,1762787009,4105.01,-1,0.02,-2.0,-24.1200000000008,0.3,-24.4200000000008,SL,mechanical,2025-11-10 14:17:43+00:00,2025-11-10 15:03:29+00:00,0.7627777777777778
007_symfastconfirm,1762788000,4102.32,1762789117,4098.253000000001,-1,0.02,0.5548431105046573,8.133999999998196,0.3,7.833999999998196,TP,fast,2025-11-10 15:20:00+00:00,2025-11-10 15:38:37+00:00,0.31027777777777776
007_symfastconfirm,1762793400,4080.74,1762793731,4085.132,1,0.02,0.6292263610315572,8.78400000000056,0.3,8.48400000000056,TP,fast,2025-11-10 16:50:00+00:00,2025-11-10 16:55:31+00:00,0.09194444444444444
007_symfastconfirm,1762806507,4112.89,1762809078,4111.057500000001,-1,0.02,0.24999999999993797,3.6649999999990546,0.3,3.3649999999990547,LOCK,mechanical,2025-11-10 20:28:27+00:00,2025-11-10 21:11:18+00:00,0.7141666666666666
007_symfastconfirm,1762831245,4133.12,1762831322,4132.79,-1,0.02,0.24999999999982775,0.6599999999998545,0.3,0.3599999999998545,LOCK,mechanical,2025-11-11 03:20:45+00:00,2025-11-11 03:22:02+00:00,0.021388888888888888
007_symfastconfirm,1762837947,4143.61,1762844801,4137.45,-1,0.01,1.0032573289901507,6.1599999999998545,0.15,6.009999999999854,PARTIAL_TP,mechanical,2025-11-11 05:12:27+00:00,2025-11-11 07:06:41+00:00,1.903888888888889
007_symfastconfirm,1762837947,4143.61,1762845460,4142.075,-1,0.01,0.24999999999996297,1.5349999999998545,0.15,1.3849999999998546,LOCK,mechanical,2025-11-11 05:12:27+00:00,2025-11-11 07:17:40+00:00,2.0869444444444443
007_symfastconfirm,1762847400,4132.8,1762847440,4135.3009999999995,1,0.02,0.2813273340831786,5.0019999999985885,0.3,4.701999999998589,TP,fast,2025-11-11 07:50:00+00:00,2025-11-11 07:50:40+00:00,0.011111111111111112
007_symfastconfirm,1762860000,4142.63,1762863150,4140.8925,-1,0.02,0.2500000000000327,3.475000000000364,0.3,3.175000000000364,LOCK,fast,2025-11-11 11:20:00+00:00,2025-11-11 12:12:30+00:00,0.875
007_symfastconfirm,1762873800,4138.27,1762873800,4137.805,1,0.02,-0.1240000000000388,-0.930000000000291,0.3,-1.230000000000291,TP,fast,2025-11-11 15:10:00+00:00,2025-11-11 15:10:00+00:00,0.0
007_symfastconfirm,1762878104,4129.92,1762878242,4133.7,1,0.01,1.007999999999932,3.7799999999997453,0.15,3.6299999999997454,PARTIAL_TP,mechanical,2025-11-11 16:21:44+00:00,2025-11-11 16:24:02+00:00,0.03833333333333333
007_symfastconfirm,1762878104,4129.92,1762878400,4130.8575,1,0.01,0.25,0.9375,0.15,0.7875,LOCK,mechanical,2025-11-11 16:21:44+00:00,2025-11-11 16:26:40+00:00,0.08222222222222222
007_symfastconfirm,1762878824,4124.14,1762879289,4130.87,1,0.01,1.0059790732435054,6.729999999999564,0.15,6.579999999999564,PARTIAL_TP,mechanical,2025-11-11 16:33:44+00:00,2025-11-11 16:41:29+00:00,0.12916666666666668
007_symfastconfirm,1762878824,4124.14,1762879722,4125.8125,1,0.01,0.24999999999993203,1.6724999999996726,0.15,1.5224999999996727,LOCK,mechanical,2025-11-11 16:33:44+00:00,2025-11-11 16:48:42+00:00,0.24944444444444444
007_symfastconfirm,1762880899,4119.09,1762882099,4101.310000000001,1,0.02,-2.0,-35.55999999999767,0.3,-35.85999999999767,SL,mechanical,2025-11-11 17:08:19+00:00,2025-11-11 17:28:19+00:00,0.3333333333333333
007_symfastconfirm,1762882800,4107.48,1762884930,4114.272,1,0.02,0.4823863636363925,13.584000000000742,0.3,13.284000000000741,TP,fast,2025-11-11 17:40:00+00:00,2025-11-11 18:15:30+00:00,0.5916666666666667
007_symfastconfirm,1762898400,4123.01,1762910127,4133.790000000001,-1,0.02,-2.0,-21.56000000000131,0.3,-21.86000000000131,SL,fast,2025-11-11 22:00:00+00:00,2025-11-12 01:15:27+00:00,3.2575
